repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8798507462686567,0.8061660509191869,0.8174763068566001,0.8096977504916628,0.8174763068566001,"[0.8097957770854967, 0.8961038961038963, 0.7767543859649122, 0.8524770642201834, 0.7724770642201835, 0.8097957770854967, 0.8893995098039216, 0.7330049261083744, 0.8522727272727273, 0.7826819407008087]"
