repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.5604477611940297,0.629413580624418,0.698389094107032,0.5400727921191086,0.698389094107032,"[0.6779162339910004, 0.7540584415584417, 0.656140350877193, 0.7306422018348624, 0.6985321100917431, 0.7012807199723088, 0.6844362745098039, 0.6441707717569787, 0.7291666666666667, 0.7075471698113207]"
10,0.5604477611940297,0.629413580624418,0.698389094107032,0.5400727921191086,0.698389094107032,"[0.6779162339910004, 0.7540584415584417, 0.656140350877193, 0.7306422018348624, 0.6985321100917431, 0.7012807199723088, 0.6844362745098039, 0.6441707717569787, 0.7291666666666667, 0.7075471698113207]"
10,0.7492537313432835,0.6651065085857655,0.7352228962065013,0.6743244974950467,0.7352228962065012,"[0.7578746971270335, 0.8380681818181819, 0.6271929824561403, 0.7361467889908256, 0.6253211009174312, 0.7628937348563516, 0.8002450980392157, 0.705582922824302, 0.7522727272727272, 0.7466307277628031]"
