repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8744966442953019,0.7840328471157691,0.8305896942258846,0.8022976301467886,0.8305896942258848,"[0.8494201271979049, 0.8016089860352156, 0.8338333333333333, 0.8310000000000001, 0.83774784885896, 0.8234677419354839, 0.8009481837606838, 0.8518333333333332, 0.8506952027371333, 0.8253421850667978]"
