repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8423841059602649,0.6820454192789598,0.7532365187232986,0.699590339181557,0.7532365187232986,"[0.7807017543859649, 0.6501161440185831, 0.6291984732824427, 0.7326007326007327, 0.7585301837270341, 0.746098104793757, 0.8114574187884109, 0.8002392344497608, 0.785923141186299, 0.8375]"
10,0.8582781456953643,0.6973108416637522,0.7241474801000223,0.6999610128833006,0.7241474801000224,"[0.7844611528822054, 0.6322590011614402, 0.6270992366412214, 0.7602564102564102, 0.7145669291338582, 0.7148829431438126, 0.726953467954346, 0.7629585326953748, 0.6658312447786132, 0.8522058823529411]"
10,0.8582781456953643,0.6973108416637522,0.7241474801000223,0.6999610128833006,0.7241474801000224,"[0.7844611528822054, 0.6322590011614402, 0.6270992366412214, 0.7602564102564102, 0.7145669291338582, 0.7148829431438126, 0.726953467954346, 0.7629585326953748, 0.6658312447786132, 0.8522058823529411]"
10,0.851655629139073,0.688049490905311,0.7317695658642996,0.7007004383169957,0.7317695658642996,"[0.7934419381787804, 0.6435830429732868, 0.6830152671755725, 0.7602564102564102, 0.7145669291338582, 0.7148829431438126, 0.726953467954346, 0.7629585326953748, 0.6658312447786132, 0.8522058823529411]"
