repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.5224137931034483,0.5572427596853288,0.6234219214213664,0.44268343204637917,0.6234219214213664,"[0.7403846153846154, 0.6547169811320754, 0.6075471698113208, 0.30092592592592593, 0.803921568627451, 0.6282051282051282, 0.5583333333333332, 0.6132075471698113, 0.6218487394957983, 0.7051282051282052]"
