repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8961538461538462,0.792364405591227,0.676814558583338,0.7089227058336732,0.676814558583338,"[0.7142857142857144, 0.5198863636363636, 0.8021978021978022, 0.6373015873015873, 0.697463768115942, 0.7164794007490638, 0.6893617021276596, 0.7333333333333333, 0.5710227272727273, 0.6868131868131868]"
10,0.8961538461538462,0.803327391542941,0.6708854831806426,0.7065901149030097,0.6708854831806427,"[0.6373626373626374, 0.5511363636363636, 0.7637362637362637, 0.7087301587301588, 0.6195652173913043, 0.7108614232209738, 0.6893617021276596, 0.7333333333333333, 0.6079545454545455, 0.6868131868131868]"
